,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2377,0.0,561280.76,8.0,0.125,71.0,32.0,0.0,32.08,97.0,2.0,1.0,0.159697168,23299.29,915.8621437999999,0.56128076,0.0
2378,0.0,956070.84,3.0,0.333333333,46.0,82.0,0.0,60.82,122.0,2.0,1.0,0.298298647,3182.38,3.87289966,0.95607084,0.0
2379,0.0,563112.04,94.0,0.29787234,53.0,82.0,0.0,2.2,106.0,3.0,2.0,0.22904456199999998,17542.03,2127.9351690000003,0.56311204,0.0
2380,0.0,179148.52,11.0,0.363636364,30.0,32.0,0.0,12.27,50.0,3.0,2.0,0.251236629,16156.11,154.35110659999998,0.17914851999999998,0.0
2381,0.0,471383.66,85.0,0.258823529,24.0,90.0,0.0,2.38,117.0,1.0,2.0,0.401086586,4158.97,177.8233534,0.47138366,0.0
2382,0.0,35584.7,1.0,1.0,14.0,32.0,0.0,141.45,283.0,4.0,1.0,0.262345379,7830.95,0.0,0.0355847,0.0
2383,0.0,104874.17,90.0,0.34444444399999996,54.0,90.0,0.0,2.01,83.0,1.0,33.0,0.449407569,1305.76,126.42348700000001,0.10487417,0.0
2384,2.0,87681.49,19.0,0.473684211,0.0,32.0,0.0,10.29,103.0,2.0,2.0,0.150837566,1545.27,75.41867646,0.08768149,0.0
2385,2.0,211064250.3,1.0,1.0,0.0,90.0,0.0,176.25,353.0,1.0,1.0,0.27849772899999997,405604.53,0.0,211.06425030000003,0.0
2386,0.0,1527750.07,2.0,0.5,58.0,123.0,0.0,20.89,42.0,1.0,1.0,0.148292045,394.83,0.64434191,1.52775007,0.0
2387,1.0,451.61,1.0,0.0,0.0,32.0,0.0,102.27,103.0,2.0,1.0,0.7204952240000001,451.61,2.7603067219999997,0.00045161,0.0
2388,0.0,273946.65,52.0,0.269230769,40.0,82.0,0.0,3.72,108.0,1.0,2.0,0.182306002,26732.24,228.36642700000002,0.27394665,0.0
2389,0.0,127.6,11.0,0.272727273,75.0,82.0,0.0,15.59,63.0,2.0,2.0,0.22340634199999998,25.18,0.435675104,0.00012759999999999998,0.0
2390,0.0,37999.41,63.0,0.317460317,58.0,123.0,0.0,2.63,77.0,2.0,11.0,0.281408213,1509.68,271.9527851,0.037999410000000004,0.0
2391,2.0,423299.57,2.0,0.0,0.0,125.0,0.0,55.83,112.0,3.0,1.0,0.103743414,423299.57,319.5018852,0.42329957,0.0
2392,0.0,1068487.55,3.0,1.0,29.0,32.0,0.0,25.86,26.0,2.0,1.0,0.17521098300000001,156522.85,0.0,1.06848755,0.0
2393,0.0,3066741.84,1.0,1.0,84.0,90.0,0.0,25.8,52.0,1.0,1.0,0.15905508699999998,0.0,0.0,3.0667418399999997,0.0
2394,0.0,946146.75,1.0,0.0,43.0,32.0,0.0,20.41,41.0,2.0,1.0,0.027155746,946146.75,2746.667946,0.94614675,0.0
2395,1.0,25038.74,22.0,0.5,0.0,186.0,0.0,7.63,107.0,2.0,4.0,0.26786816,8568.89,92.83792302,0.02503874,0.0
2396,0.0,434175.53,1.0,1.0,37.0,32.0,0.0,21.51,22.0,3.0,1.0,0.181589215,740.3,0.0,0.43417553000000003,0.0
2397,0.0,108878.44,29.0,0.275862069,22.0,166.0,0.0,5.75,98.0,2.0,5.0,0.31056688600000004,14219.02,239.6029713,0.10887844,0.0
2398,0.0,28672.1,1.0,0.0,25.0,82.0,0.0,51.17,52.0,2.0,1.0,0.339004949,28672.1,228.0841801,0.0286721,0.0
2399,0.0,1466622.89,3.0,0.333333333,24.0,125.0,0.0,24.29,73.0,3.0,2.0,0.341939531,107302.59,653.854652,1.4666228899999998,0.0
2400,0.0,90794.81,1.0,0.0,56.0,125.0,0.0,54.87,110.0,1.0,1.0,0.226450898,0.0,859.7576357999999,0.09079481,0.0
2401,0.0,203691.32,1.0,0.0,68.0,32.0,0.0,75.69,152.0,1.0,1.0,0.177393756,0.0,263.85896329999997,0.20369132,0.0
2402,0.0,18796.96,1.0,0.0,33.0,90.0,0.0,33.51,34.0,4.0,1.0,0.603565218,18796.96,27.81542593,0.018796959999999998,0.0
2403,0.0,308513.57,3.0,0.0,32.0,82.0,0.0,53.94,54.0,5.0,1.0,0.333019384,308513.57,267.76056669999997,0.30851357,0.0
2404,2.0,128127121.2,105.0,0.40952381,0.0,32.0,0.0,1.78,102.0,3.0,56.0,0.18038062800000002,9.85,203206.698,128.1271212,0.0
2405,0.0,10876.27,50.0,0.22,45.0,125.0,0.0,4.54,119.0,4.0,1.0,0.22017294699999998,2046.74,2.954729167,0.01087627,0.0
2406,0.0,1076436.0,3.0,1.0,46.0,123.0,0.0,59.93,180.0,1.0,1.0,0.15190946800000002,1.48,0.0,1.076436,0.0
2407,0.0,227310.28,39.0,0.307692308,56.0,166.0,0.0,4.43,76.0,2.0,2.0,0.126713069,98066.66,91.84034656,0.22731028,0.0
2408,0.0,5335965.21,3.0,0.333333333,20.0,90.0,0.0,26.03,53.0,1.0,1.0,0.208610958,345988.46,3837.428339,5.33596521,0.0
2409,0.0,751357.47,1.0,1.0,50.0,82.0,0.0,112.25,225.0,2.0,1.0,0.179193154,811.18,0.0,0.75135747,0.0
2410,0.0,59.44,2.0,0.0,70.0,33.0,0.0,49.94,50.0,2.0,1.0,0.299667528,59.44,0.489864205,5.944e-05,0.0
2411,0.0,247322.84,9.0,0.222222222,62.0,32.0,0.0,19.03,96.0,2.0,3.0,0.17854337899999997,14854.6,6975.580532999999,0.24732284,0.0
2412,0.0,31055.89,2.0,0.0,75.0,32.0,0.0,118.39,237.0,2.0,2.0,0.142954103,31055.89,137.8857623,0.03105589,0.0
2413,0.0,5594300.56,5.0,0.4,54.0,32.0,0.0,19.25,116.0,2.0,1.0,0.432179353,541639.91,1341.246572,5.59430056,0.0
2414,0.0,2489077.26,48.0,0.270833333,40.0,90.0,0.0,4.24,119.0,1.0,12.0,0.37715265600000003,3997.12,47.02585325,2.4890772599999997,0.0
2415,0.0,25647.71,1.0,0.0,45.0,90.0,0.0,30.24,61.0,1.0,1.0,0.24671354,25647.71,299.7097195,0.02564771,0.0
2416,0.0,195426.91,1.0,0.0,39.0,33.0,0.0,103.12,104.0,1.0,1.0,0.20468662,195426.91,663.2433219,0.19542691,0.0
2417,0.0,4527360.47,2.0,0.0,32.0,166.0,0.0,25.34,51.0,1.0,1.0,0.29188989,0.0,10556.28998,4.52736047,0.0
2418,0.0,514445.73,2.0,0.0,38.0,125.0,0.0,94.19,283.0,2.0,1.0,0.34912732700000004,0.0,584.6537739,0.5144457299999999,0.0
2419,0.0,35340.17,1.0,1.0,44.0,82.0,0.0,27.84,28.0,1.0,1.0,0.212813337,2166.6,0.0,0.03534017,0.0
2420,0.0,798777.26,2.0,0.0,61.0,82.0,0.0,39.1,118.0,1.0,1.0,0.041049359,0.0,3878.428209,0.79877726,0.0
2421,0.0,2013.31,5.0,0.4,17.0,32.0,0.0,24.57,123.0,2.0,1.0,0.404804118,209.83,10.70458431,0.00201331,0.0
2422,2.0,2027869501.0,11.0,0.545454545,0.0,90.0,0.0,12.92,65.0,3.0,7.0,0.052616473,692.32,3055712.748,2027.869501,0.0
2423,0.0,1028689.38,100.0,0.23,55.0,82.0,0.0,1.91,96.0,3.0,21.0,0.197338805,80645.64,46.81216257,1.02868938,0.0
2424,0.0,2415555.48,200.0,0.285,49.0,186.0,0.0,1.11,125.0,4.0,22.0,0.258903997,2404.56,14726.905219999999,2.41555548,0.0
2425,0.0,80036.74,2.0,0.5,45.0,32.0,0.0,195.49,391.0,2.0,1.0,0.276042033,58.3,535.7764789,0.08003674000000001,0.0
2426,0.0,1030467.2,304.0,0.286184211,44.0,82.0,0.0,0.56,81.0,2.0,1.0,0.41557352200000003,664.78,253.95750460000002,1.0304672,0.0
2427,0.0,474574.36,1.0,0.0,49.0,32.0,0.0,68.08,137.0,2.0,1.0,0.5396721839999999,474574.36,1599.671602,0.47457436,0.0
2428,0.0,193659.32,68.0,0.294117647,66.0,82.0,0.0,2.59,86.0,1.0,60.0,0.11545071400000001,1156.24,650.3057172,0.19365932,0.0
2429,0.0,242968.15,1.0,0.0,73.0,90.0,0.0,58.62,118.0,1.0,1.0,0.09011310000000002,0.0,1051.560173,0.24296815,0.0
2430,0.0,6845848.07,63.0,0.28571428600000004,60.0,125.0,0.0,2.56,93.0,1.0,26.0,0.642871489,392885.82,15332.624780000002,6.845848070000001,0.0
2431,0.0,156938.32,69.0,0.18840579699999999,48.0,90.0,0.0,2.57,93.0,1.0,10.0,0.044514812,3169.4,8.487379354,0.15693832000000002,0.0
2432,2.0,18251241.75,42.0,0.404761905,0.0,125.0,0.0,4.68,99.0,1.0,3.0,0.177331105,105693.69,146.38769299999998,18.25124175,0.0
2433,0.0,116465.08,10.0,0.3,76.0,32.0,0.0,12.1,61.0,1.0,2.0,0.252417133,8303.76,43.08386585,0.11646508,0.0
2434,0.0,1821493.28,4.0,0.25,65.0,82.0,0.0,49.91,100.0,2.0,1.0,0.18472780600000002,23443.67,21784.28146,1.82149328,0.0
2435,2.0,1021812.26,3.0,0.333333333,0.0,82.0,0.0,27.07,82.0,2.0,1.0,0.251385491,13964.38,1001.5790820000001,1.02181226,0.0
2436,1.0,485147.48,61.0,0.31147541,0.0,90.0,0.0,2.36,76.0,2.0,6.0,0.559231885,83516.9,485.2540216,0.48514747999999996,0.0
2437,0.0,41969.61,98.0,0.295918367,51.0,82.0,0.0,1.8,101.0,2.0,18.0,0.016621761000000002,8935.01,41.93703615,0.04196961,0.0
2438,2.0,927659779.2,120.0,0.40833333299999997,0.0,33.0,0.0,1.36,79.0,2.0,23.0,0.30067410699999997,140587.91,3857408.0919999997,927.6597792,0.0
2439,0.0,34363.72,1.0,1.0,47.0,82.0,0.0,25.0,26.0,3.0,1.0,0.050363835999999995,5303.86,0.0,0.03436372,0.0
2440,1.0,1025950.46,29.0,0.482758621,0.0,82.0,0.0,6.37,102.0,1.0,5.0,0.350132651,47842.33,4223.643717,1.02595046,0.0
2441,1.0,11423921.23,7.0,0.571428571,0.0,186.0,0.0,34.06,239.0,2.0,2.0,0.035773709,35423.03,40377.82182,11.423921230000001,0.0
2442,2.0,32922336.78,2.0,0.5,0.0,125.0,0.0,39.87,80.0,1.0,1.0,0.28798310899999996,15547.16,823.4567118,32.92233678,0.0
2443,0.0,1733423.45,1.0,1.0,59.0,32.0,0.0,92.83,186.0,3.0,1.0,0.016678376,604.87,0.0,1.7334234499999999,0.0
2444,0.0,96736.77,1.0,1.0,24.0,82.0,0.0,98.39,197.0,1.0,1.0,0.264072398,647.17,0.0,0.09673677,0.0
2445,0.0,356651.6,1.0,0.0,32.0,90.0,0.0,41.76,42.0,3.0,1.0,0.240651593,356651.6,69.87601896,0.35665159999999996,0.0
2446,0.0,361655.81,59.0,0.186440678,48.0,82.0,0.0,2.98,84.0,1.0,18.0,0.323791389,1791.9,245.9386145,0.36165581,0.0
2447,1.0,91594.43,1.0,1.0,0.0,123.0,0.0,29.66,30.0,2.0,1.0,0.541962543,2945.06,0.0,0.09159442999999999,0.0
2448,1.0,268628.11,12.0,0.5,0.0,125.0,0.0,12.88,65.0,4.0,1.0,0.20203241800000002,43183.74,2573.314675,0.26862811,0.0
2449,0.0,148847.65,1.0,1.0,52.0,33.0,0.0,176.14,177.0,1.0,1.0,0.08699071,6946.84,0.0,0.14884765,0.0
2450,1.0,221077.89,1.0,1.0,0.0,82.0,0.0,82.17,165.0,1.0,1.0,0.288150022,35685.53,0.0,0.22107789000000003,0.0
2451,1.0,691802.28,40.0,0.475,0.0,82.0,0.0,4.19,105.0,3.0,2.0,0.54603356,5727.32,1615.1441009999999,0.69180228,0.0
2452,0.0,924776.97,12.0,0.25,61.0,32.0,0.0,19.19,77.0,1.0,4.0,0.41866767200000005,7181.93,223.42743650000003,0.9247769699999999,0.0
2453,0.0,1141615.59,7.0,0.0,26.0,90.0,0.0,11.88,48.0,1.0,1.0,0.324429245,0.0,14383.981919999998,1.14161559,0.0
2454,0.0,101238.11,3.0,0.666666667,14.0,32.0,0.0,36.92,148.0,1.0,1.0,0.305192199,13778.39,141.5677696,0.10123811,0.0
2455,0.0,2901271.1,88.0,0.363636364,27.0,90.0,0.0,2.08,107.0,1.0,6.0,0.215306578,12719.02,57.678525,2.9012711,0.0
2456,0.0,993301.83,1.0,0.0,53.0,123.0,0.0,84.89,170.0,2.0,1.0,0.397880865,993301.83,108.0088,0.9933018299999999,0.0
2457,0.0,845579.6,2.0,0.5,46.0,32.0,0.0,44.18,89.0,2.0,1.0,0.141133179,89369.31,250.48646490000002,0.8455796,0.0
2458,0.0,44068.01,29.0,0.310344828,79.0,125.0,0.0,7.71,124.0,2.0,5.0,0.34887728100000004,3349.07,21.63322992,0.044068010000000005,0.0
2459,0.0,52719.2,1.0,1.0,72.0,82.0,0.0,33.67,34.0,1.0,1.0,0.265543651,761.13,0.0,0.052719199999999994,0.0
2460,0.0,1128845.55,3.0,0.0,19.0,186.0,0.0,54.68,110.0,3.0,1.0,0.15160110599999999,0.0,13683.125109999999,1.12884555,0.0
2461,1.0,6014730.02,4.0,0.5,0.0,90.0,0.0,41.53,167.0,3.0,1.0,0.20160817600000003,156405.6,443.50210999999996,6.014730019999999,0.0
2462,2.0,786994239.9,41.0,0.292682927,0.0,82.0,0.0,3.81,88.0,1.0,5.0,0.41008574700000006,107632.43,4161010.768,786.9942399,0.0
2463,0.0,349839.97,6.0,0.5,34.0,82.0,0.0,29.49,59.0,3.0,2.0,0.081552845,2.13,7.216397105,0.34983996999999994,0.0
2464,0.0,306822.83,22.0,0.363636364,44.0,32.0,0.0,8.59,95.0,1.0,1.0,0.09243028699999999,68618.76,6495.5232240000005,0.30682283,0.0
2465,0.0,397323.85,2.0,1.0,29.0,82.0,0.0,24.7,75.0,2.0,1.0,0.154775307,126883.68,0.0,0.39732385,0.0
2466,0.0,520173.78,2.0,1.0,32.0,90.0,0.0,14.69,30.0,1.0,1.0,0.225086555,968.38,0.0,0.52017378,0.0
2467,2.0,4716571.07,3.0,0.0,0.0,166.0,0.0,15.32,31.0,4.0,1.0,0.36098999600000004,4716571.07,31378.928060000002,4.7165710700000005,0.0
2468,0.0,212.12,1.0,0.0,20.0,186.0,0.0,136.25,137.0,1.0,1.0,0.328053892,212.12,1.766539925,0.00021212,0.0
2469,0.0,237745.44,20.0,0.2,16.0,32.0,0.0,8.39,84.0,1.0,1.0,0.084383625,10979.26,669.4558761,0.23774544,0.0
2470,1.0,200464.38,1.0,0.0,0.0,90.0,0.0,40.88,82.0,2.0,1.0,0.226447652,200464.38,2341.5935210000002,0.20046438,0.0
2471,0.0,69109.36,31.0,0.290322581,67.0,133.0,0.0,6.41,77.0,1.0,3.0,0.41952569799999995,3022.86,177.07907,0.06910936,0.0
2472,0.0,842269.16,1.0,0.0,74.0,32.0,0.0,186.19,373.0,2.0,1.0,0.140579492,0.0,501.9668962,0.8422691600000001,0.0
2473,0.0,36660.73,45.0,0.444444444,56.0,32.0,0.0,4.13,79.0,1.0,6.0,0.214208663,6995.68,118.9087131,0.03666073,0.0
2474,0.0,510350.61,124.0,0.266129032,31.0,32.0,0.0,1.22,82.0,2.0,5.0,0.041586441,19246.57,143.83890480000002,0.51035061,0.0
2475,0.0,513046.37,69.0,0.347826087,53.0,90.0,0.0,2.44,83.0,3.0,27.0,0.038284907,20246.23,8793.191109000001,0.51304637,0.0
2476,1.0,2768739.24,4.0,0.0,0.0,90.0,0.0,53.66,108.0,5.0,1.0,0.7839718179999999,2768739.24,25620.24399,2.7687392400000004,0.0
2477,0.0,87919.42,3.0,0.333333333,34.0,32.0,0.0,97.0,195.0,1.0,1.0,0.007173291,1816.67,178.0965253,0.08791942,0.0
2478,0.0,2550906.67,1.0,1.0,42.0,125.0,0.0,130.63,131.0,2.0,1.0,0.060675939000000005,33542.33,0.0,2.55090667,0.0
2479,0.0,482296.5,19.0,0.473684211,13.0,82.0,0.0,6.85,69.0,1.0,3.0,0.488460147,866.4,838.5279972,0.4822965,0.0
2480,1.0,4184.33,1.0,1.0,0.0,82.0,0.0,82.99,166.0,1.0,1.0,0.512264266,491.42,0.0,0.00418433,0.0
2481,0.0,1996212.17,2.0,0.0,45.0,186.0,0.0,42.65,128.0,2.0,1.0,0.147864758,0.0,25484.90281,1.99621217,0.0
2482,0.0,15003.74,36.0,0.27777777800000003,64.0,90.0,0.0,4.53,91.0,1.0,2.0,0.371773092,2066.33,95.9041541,0.01500374,0.0
2483,0.0,1712.65,1.0,0.0,66.0,90.0,0.0,59.14,60.0,1.0,1.0,0.28261722100000003,0.0,0.558948981,0.00171265,0.0
2484,2.0,680561757.2,174.0,0.316091954,0.0,82.0,0.0,1.04,91.0,1.0,57.0,0.031123665,0.01,462122.7185,680.5617572000001,0.0
2485,0.0,440892.58,28.0,0.071428571,62.0,90.0,0.0,5.06,92.0,1.0,4.0,0.14691548699999998,9451.83,1318.9527050000002,0.44089258000000003,0.0
2486,0.0,2845.86,50.0,0.34,34.0,82.0,0.0,3.52,64.0,2.0,16.0,0.32711887100000003,213.1,19.586529000000002,0.00284586,0.0
2487,2.0,491941958.5,1.0,1.0,0.0,82.0,0.0,79.53,80.0,2.0,1.0,0.241988316,63070522.38,0.0,491.9419585,0.0
2488,0.0,1679971.33,1.0,0.0,58.0,33.0,0.0,98.93,198.0,1.0,1.0,0.027378146000000003,1679971.33,10169.25714,1.67997133,0.0
2489,0.0,822135.63,1.0,1.0,55.0,90.0,0.0,47.19,48.0,1.0,1.0,0.140767543,5308.19,0.0,0.82213563,0.0
2490,1.0,605527.95,1.0,0.0,0.0,125.0,0.0,104.52,210.0,3.0,1.0,0.575823871,0.0,1617.074003,0.6055279499999999,0.0
2491,0.0,3182.36,1.0,0.0,33.0,123.0,0.0,179.56,360.0,2.0,1.0,0.223058155,3182.36,10.40973213,0.00318236,0.0
2492,0.0,1501244.29,15.0,0.533333333,25.0,90.0,0.0,7.88,79.0,4.0,7.0,0.48676241200000003,358.79,2439.274412,1.50124429,0.0
2493,0.0,25049.6,3.0,0.333333333,63.0,33.0,0.0,19.75,60.0,3.0,2.0,0.077838638,2168.76,69.39628294,0.025049599999999998,0.0
2494,0.0,5277.04,1.0,0.0,52.0,82.0,0.0,31.39,32.0,2.0,1.0,0.279071547,5277.04,22.39949669,0.00527704,0.0
2495,0.0,261984.83,1.0,0.0,76.0,166.0,0.0,85.97,172.0,1.0,1.0,0.32723194699999997,261984.83,630.9171526,0.26198483,0.0
2496,0.0,462117.61,1.0,0.0,102.0,186.0,0.0,65.61,132.0,3.0,1.0,0.083145412,462117.61,6394.344219,0.46211761,0.0
2497,2.0,57499255.14,2.0,0.5,0.0,82.0,0.0,60.88,122.0,2.0,1.0,0.30714816,2189952.08,33557.074889999996,57.49925514,0.0
2498,0.0,407441.75,3.0,0.333333333,57.0,32.0,0.0,61.34,123.0,2.0,1.0,0.10276941099999999,2186.92,337.8958947,0.40744175,0.0
2499,0.0,40195.82,3.0,0.333333333,58.0,125.0,0.0,34.17,35.0,2.0,2.0,0.062908641,68.96,6.77652124,0.04019582,0.0
2500,0.0,671038.81,4.0,0.75,30.0,82.0,0.0,40.27,162.0,3.0,2.0,0.279840448,70.32,2921.210536,0.6710388100000001,0.0
2501,0.0,504121.64,6.0,0.166666667,19.0,32.0,0.0,16.21,49.0,1.0,3.0,0.281227414,64271.04,518.0252952,0.50412164,0.0
2502,2.0,58571768.17,1.0,0.0,0.0,82.0,0.0,29.83,60.0,1.0,1.0,0.13885874199999998,58571768.17,48194.04406,58.57176817,0.0
2503,0.0,18535.68,199.0,0.361809045,37.0,186.0,0.0,0.92,101.0,1.0,7.0,0.27030859999999995,3623.71,176.38062380000002,0.01853568,0.0
2504,1.0,1547540.28,93.0,0.376344086,0.0,90.0,0.0,1.86,94.0,1.0,10.0,0.151452738,15511.24,8314.975301999999,1.54754028,0.0
2505,0.0,230497.99,167.0,0.32934131699999997,21.0,32.0,0.0,0.89,73.0,2.0,3.0,0.098529658,8669.18,220.06664280000004,0.23049798999999999,0.0
2506,0.0,1048772.14,2.0,0.0,25.0,123.0,0.0,63.7,64.0,2.0,1.0,0.283631144,0.0,13133.74848,1.0487721399999999,0.0
2507,0.0,274487.68,1.0,0.0,23.0,125.0,0.0,225.17,451.0,2.0,1.0,0.059684245999999996,0.0,333.2389336,0.27448768,0.0
2508,0.0,10771.39,3.0,0.0,65.0,82.0,0.0,19.44,39.0,1.0,1.0,0.005784188000000001,0.0,40.49446898,0.010771389999999999,0.0
2509,0.0,2868313.27,137.0,0.299270073,25.0,123.0,0.0,1.29,95.0,4.0,19.0,0.316891851,5019.13,1023.444384,2.86831327,0.0
2510,0.0,1700899.87,71.0,0.267605634,55.0,125.0,0.0,2.34,101.0,1.0,6.0,0.264107453,266.32,6185.490764,1.7008998700000002,0.0
2511,0.0,3576712.58,1.0,0.0,17.0,82.0,0.0,86.21,173.0,1.0,1.0,0.103718315,3576712.58,57625.63159,3.57671258,0.0
2512,0.0,360150.66,32.0,0.15625,52.0,90.0,0.0,5.01,96.0,1.0,11.0,0.376055917,4062.06,741.1824680999999,0.36015065999999996,0.0
2513,0.0,1654748.82,1.0,0.0,27.0,82.0,0.0,53.18,54.0,2.0,1.0,0.279022616,1654748.82,445.2830765,1.65474882,0.0
2514,0.0,3214365.07,4.0,0.25,78.0,32.0,0.0,56.55,114.0,1.0,1.0,0.130414844,26545.97,2330.764559,3.21436507,0.0
2515,0.0,1277302.17,1.0,1.0,79.0,32.0,0.0,37.12,75.0,4.0,1.0,0.128299185,281.46,0.0,1.27730217,0.0
2516,0.0,130579.45,1.0,1.0,68.0,32.0,0.0,66.71,134.0,2.0,1.0,0.036613029,36529.62,0.0,0.13057944999999999,0.0
2517,0.0,1526.81,2.0,0.0,23.0,186.0,0.0,77.18,155.0,1.0,1.0,0.303287937,1526.81,0.106539835,0.00152681,0.0
2518,0.0,10.27,1.0,0.0,33.0,33.0,0.0,91.72,184.0,1.0,1.0,0.072895588,10.27,0.021621667,1.027e-05,0.0
2519,0.0,72170.29,3.0,1.0,52.0,82.0,0.0,33.31,100.0,2.0,1.0,0.242183394,538.15,0.0,0.07217029,0.0
2520,0.0,50.02,1.0,1.0,51.0,32.0,0.0,44.38,89.0,3.0,1.0,0.163142185,17.09,0.0,5.0020000000000006e-05,0.0
2521,0.0,395927.72,1.0,0.0,51.0,125.0,0.0,19.41,39.0,1.0,1.0,0.146760308,395927.72,708.915309,0.39592772,0.0
2522,0.0,60009.65,1.0,0.0,52.0,82.0,0.0,96.74,97.0,2.0,1.0,0.20356739699999998,60009.65,114.9504381,0.060009650000000005,0.0
2523,0.0,63193.91,1.0,1.0,14.0,82.0,0.0,37.92,76.0,1.0,1.0,0.043032747,3711.63,0.0,0.06319391,0.0
2524,0.0,351166.39,106.0,0.330188679,57.0,32.0,0.0,1.66,95.0,2.0,12.0,0.206132731,9090.2,3317.015632,0.35116639,0.0
2525,0.0,129939.36,6.0,0.166666667,87.0,125.0,0.0,12.72,51.0,3.0,1.0,0.206862221,483.26,83.64235803,0.12993936,0.0
2526,2.0,4221191.65,63.0,0.34920634899999997,0.0,82.0,0.0,3.09,109.0,2.0,12.0,0.035132456,154127.14,52949.25598,4.221191650000001,0.0
2527,0.0,216991.51,1.0,0.0,58.0,90.0,0.0,32.3,33.0,1.0,1.0,0.732238589,216991.51,2424.822393,0.21699151,0.0
2528,0.0,676906.33,1.0,1.0,18.0,133.0,0.0,160.2,321.0,2.0,1.0,0.34539483200000004,4882.21,0.0,0.67690633,0.0
2529,1.0,3437.46,1.0,1.0,0.0,82.0,0.0,264.27,529.0,3.0,1.0,0.740686299,21.57,0.0,0.00343746,0.0
2530,0.0,407208.13,117.0,0.36752136799999996,82.0,82.0,0.0,1.52,92.0,2.0,12.0,0.18192626,2295.57,768.448005,0.40720813,0.0
2531,0.0,24830.14,1.0,0.0,61.0,123.0,0.0,62.19,125.0,1.0,1.0,0.297738524,0.0,3.4130553,0.02483014,0.0
2532,2.0,65057124.36,7.0,0.428571429,0.0,82.0,0.0,25.21,101.0,3.0,1.0,0.041477876000000004,0.0,3646.6044840000004,65.05712436,0.0
2533,0.0,460890.75,5.0,0.4,62.0,32.0,0.0,12.54,63.0,5.0,3.0,0.215958858,984.84,2119.753952,0.46089075,0.0
2534,0.0,1812869.65,2.0,0.5,47.0,123.0,0.0,131.22,132.0,3.0,1.0,0.111892384,125.02,1713.607593,1.8128696499999999,0.0
2535,0.0,4666.79,3.0,0.666666667,19.0,123.0,0.0,33.23,100.0,1.0,1.0,0.100628577,93.28,59.94072065,0.00466679,0.0
2536,0.0,53273.98,3.0,0.0,49.0,82.0,0.0,75.58,76.0,1.0,2.0,0.31531413,0.0,190.6396469,0.053273980000000005,0.0
2537,1.0,841816.86,1.0,0.0,0.0,123.0,0.0,54.26,55.0,2.0,1.0,0.7388473170000001,0.0,217.116008,0.84181686,0.0
2538,1.0,35333.94,1.0,0.0,0.0,82.0,0.0,106.48,213.0,3.0,1.0,0.019724538,0.0,76.52023882,0.03533394,0.0
2539,0.0,10404.39,35.0,0.257142857,66.0,82.0,0.0,5.7,115.0,3.0,7.0,0.297152698,1631.71,102.19069420000001,0.01040439,0.0
2540,0.0,626136.88,5.0,0.4,26.0,90.0,0.0,42.98,86.0,3.0,2.0,0.19402296800000002,52614.99,622.0660351,0.62613688,0.0
2541,0.0,228119.31,6.0,0.166666667,69.0,32.0,0.0,15.08,91.0,1.0,4.0,0.071822978,6504.45,1440.1679570000001,0.22811931,0.0
2542,1.0,7117956.45,217.0,0.382488479,0.0,123.0,0.0,0.8,89.0,2.0,38.0,0.281330924,8662.35,23.98289349,7.11795645,0.0
2543,2.0,24061424.31,5.0,0.4,0.0,82.0,0.0,20.24,61.0,3.0,1.0,0.181142532,3.22,106215.4861,24.06142431,0.0
2544,0.0,33838.8,121.0,0.32231405,69.0,32.0,0.0,1.42,83.0,2.0,23.0,0.098005046,2492.62,21.46369597,0.0338388,0.0
2545,0.0,152920.74,45.0,0.333333333,22.0,82.0,0.0,4.53,105.0,1.0,11.0,0.629822624,40500.03,678.4583279,0.15292074,0.0
2546,0.0,21567.35,2.0,0.0,30.0,82.0,0.0,88.72,178.0,2.0,1.0,0.207354868,0.0,244.5497325,0.02156735,0.0
2547,0.0,212073.4,59.0,0.254237288,27.0,82.0,0.0,2.8,79.0,3.0,6.0,0.24160769699999998,5469.99,170.392395,0.2120734,0.0
2548,0.0,5879.15,26.0,0.346153846,38.0,123.0,0.0,6.21,100.0,4.0,4.0,0.113672316,1262.13,2.6542249019999997,0.00587915,0.0
2549,1.0,345.04,12.0,0.25,0.0,187.0,0.0,11.04,56.0,1.0,2.0,0.30390802699999997,46.84,2.7425915130000003,0.00034504,0.0
2550,0.0,504094.06,11.0,0.181818182,18.0,90.0,0.0,11.8,95.0,3.0,1.0,0.08960317699999999,37468.47,1104.408583,0.50409406,0.0
2551,1.0,2257857.36,3.0,0.0,0.0,123.0,0.0,28.57,58.0,1.0,1.0,0.320901117,0.0,17.06631045,2.25785736,0.0
2552,0.0,481747.13,1.0,0.0,58.0,32.0,0.0,8.62,9.0,2.0,1.0,0.25525274,0.0,323.8967582,0.48174713,0.0
2553,1.0,51973.67,323.0,0.408668731,0.0,186.0,0.0,0.62,95.0,1.0,149.0,0.639145666,5609.05,14.13849413,0.05197367,0.0
2554,0.0,361321.34,3.0,0.333333333,88.0,90.0,0.0,48.95,196.0,1.0,1.0,0.018232816000000002,21748.11,1300.1194189999999,0.36132134000000005,0.0
2555,0.0,506923.54,76.0,0.328947368,33.0,82.0,0.0,2.49,83.0,2.0,24.0,0.41520892,30016.72,526.3019874,0.50692354,0.0
